"CAMIS";"DBA";"BORO";"BUILDING";"STREET";"ZIPCODE";"PHONE";"CUISINE DESCRIPTION";"INSPECTION DATE";"ACTION";"VIOLATION CODE";"VIOLATION DESCRIPTION";"CRITICAL FLAG";"SCORE";"GRADE";"GRADE DATE";"RECORD DATE";"INSPECTION TYPE";"Latitude";"Longitude";"Community Board";"Council District";"Census Tract";"BIN";"BBL";"NTA";"Location"
"50174672";"EL PALENQUE MEXICAN RESTAURANT CORPORATION";"Brooklyn";"181";"WEST END AVENUE";"11235";"7182553580";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.57734023408";"-73.95296127665";"315";"48";"062000";"3245985";"3087320012";"BK17";"POINT (-73.952961276652 40.577340234075)"
"50177957";"PALENQUE HOME MADE COLOMBIAN FOOD INC";"Manhattan";"42W";"42 STREET";"10036";"7189541955";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75406823942";"-73.98232117075";"105";"04";"008400";"1085593";"1012570002";"MN17";"POINT (-73.982321170752 40.754068239421)"
"50174257";"EKOSFERE BAKERY";"Bronx";"766";"LYDIG AVENUE";"10462";"3477841497";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8544344661";"-73.86513294461";"211";"13";"022404";"2048823";"2042910024";"BX49";"POINT (-73.865132944611 40.854434466104)"
"50122424";"ADMIRAL'S CLUB";"Queens";;"TERMINAL B";;"7184065129";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50157005";"NILI LOTAN MEATPACKING LLC";"Manhattan";"183";"DUANE STREET";"10013";"3018202297";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71741007652";"-74.01021977747";"101";"01";"003900";"1001548";"1001430014";"MN24";"POINT (-74.010219777474 40.717410076517)"
"50175539";"MUSAAFER NEW YORK LLC";"Manhattan";"133";"DUANE STREET";"10013";"7132945905";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71619984197";"-74.00752851634";"101";"01";"003300";"1001606";"1001470002";"MN24";"POINT (-74.007528516341 40.716199841969)"
"50152158";"SOURAJI";"Manhattan";"23";"AVENUE B";"10009";"6466833581";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72225931358";"-73.98325320425";"103";"02";"002202";"1082473";"1003850002";"MN28";"POINT (-73.983253204248 40.72225931358)"
"50148904";"SIP & SIZZLE";"Manhattan";"1599";"YORK AVENUE";"10028";"2125353700";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.77494261333";"-73.9478494536";"108";"05";"014401";"1050501";"1015640025";"MN32";"POINT (-73.947849453599 40.774942613332)"
"50161682";"JTS WAY LLC";"Manhattan";"2241";"1 AVENUE";"10029";"9172947662";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79546177378";"-73.93581013024";"111";"08";"018800";"1052910";"1016870024";"MN34";"POINT (-73.935810130236 40.795461773782)"
"50171389";"SAUCED PIZZA AND SANDWICH SHOP LLC";"Brooklyn";"184";"MASPETH AVENUE";"11211";"7736402057";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71690399743";"-73.93580671728";"301";"34";"044900";"3070265";"3029090015";"BK90";"POINT (-73.935806717283 40.716903997425)"
"50126262";"LUCK THAI";"Brooklyn";"386";"5 AVENUE";"11215";"7184991888";"Thai";"10/26/2024";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"25";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.67089661705";"-73.98487753157";"306";"39";"013700";"3337626";"3009930034";"BK37";"POINT (-73.984877531571 40.67089661705)"
"50159831";"PAO DE QUEIJO";"Queens";"31-90";"30 STREET";"11106";"9173258744";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76251610776";"-73.92605928813";"401";"22";"007500";"4445865";"4005880001";"QN70";"POINT (-73.92605928813 40.762516107761)"
"50100349";"JERK HOUSE CARIBBEAN RESTAURANT";"Manhattan";"2143";"ADAM CLAYTON POWELL JR BOULEVARD";;"9176577477";"Caribbean";"11/06/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"13";"A";"11/06/2025";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50120909";"LA BARAKA";"Queens";"255-09";"NORTHERN BOULEVARD";"11362";"7184281461";"French";"07/23/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"34";"N";;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.7720339863";"-73.73432653344";"411";"19";"147900";"4169568";"4081390049";"QN45";"POINT (-73.734326533439 40.7720339863)"
"50105051";"The Legend Lounge";"Manhattan";"2509";"ADAM CLAYTON POWELL JR BOULEVARD";;"7186712232";"Other";"12/17/2021";"Violations were cited in the following area(s).";"15E2";"Flavored tobacco products sold or offered for sale";"Not Applicable";;;;"12/15/2025";"Smoke-Free Air Act / Initial Inspection";"0";"0";;;;;"1";;
"50158405";"LA CANTINA";"Brooklyn";"297";"BROADWAY";"11211";"3473145834";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70849884685";"-73.95810200909";"301";"34";"052500";"3335972";"3024600027";"BK73";"POINT (-73.958102009086 40.708498846853)"
"41686535";"NANKING";"Queens";"134-07";"ROCKAWAY BOULEVARD";"11420";"7183233555";"Indian";"01/09/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"45";"C";"01/09/2025";"12/15/2025";"Cycle Inspection / Re-inspection";"40.67457800569";"-73.80388714357";"410";"28";"018000";"4253208";"4117010007";"QN55";"POINT (-73.803887143572 40.674578005688)"
"41450634";"YUNG HSIN RESTAURANT";"Bronx";;"BEACH AVENUE";;"7184095984";"Chinese";"05/17/2023";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"13";"A";"05/17/2023";"12/15/2025";"Cycle Inspection / Initial Inspection";;;;;;;;;
"50177751";"CRAFTED HALAL";"Brooklyn";"86";"BUSHWICK AVENUE";"11211";"3472234720";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71228178078";"-73.94086477081";"301";"34";"049500";"3069482";"3027840021";"BK90";"POINT (-73.940864770812 40.712281780777)"
"50176870";"MARLON UNSTOPPABLE ICE CREAM, JUICE BAR AND PATTY RENTAL INC.";"Bronx";"1178";"EAST GUN HILL ROAD";"10469";"3475321090";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.87310581009";"-73.85306486561";"211";"12";"034800";"2090536";"2046160042";"BX31";"POINT (-73.853064865612 40.873105810092)"
"50134665";"SPIRIT OF NEW JERSEY";"Manhattan";;"CHELSEA PIERS";"10011";"6466519236";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74799238667";"-74.00849574392";;;;;;;"POINT (-74.008495743918 40.747992386672)"
"50148404";"SOFIA BAR & GRILL";"Manhattan";"1455";"SAINT NICHOLAS AVENUE";"10033";"9176539533";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.85031659291";"-73.93300986217";"112";"10";"027100";"1063948";"1021650038";"MN35";"POINT (-73.933009862166 40.85031659291)"
"50165378";"BY & BY";"Manhattan";"644";"10 AVENUE";"10036";"6464764022";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76185906146";"-73.9938308153";"104";"03";"012100";"1026475";"1010550064";"MN15";"POINT (-73.9938308153 40.761859061457)"
"50168827";"BAGIZZA";"Manhattan";"424";"MADISON AVENUE";"10017";"2013819771";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75695463196";"-73.97625634993";"105";"04";"009400";"1035445";"1012840056";"MN17";"POINT (-73.976256349925 40.756954631957)"
"50172032";"GUAC TIME ASTORIA LLC";"Manhattan";"245";"WEST   46 STREET";"10036";"9178604544";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75920425609";"-73.98653590503";"105";"03";"012500";"1024737";"1010180006";"MN17";"POINT (-73.986535905027 40.759204256088)"
"50167195";"THE GYRO PROJECT";"Manhattan";"2062";"BROADWAY";"10023";"2129837474";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.77794484311";"-73.98207650129";"107";"06";"015700";"1029873";"1011430001";"MN14";"POINT (-73.982076501289 40.777944843112)"
"50177438";"BUFÓN";"Manhattan";"78";"RIVINGTON STREET";"10002";"9293167809";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72038262363";"-73.9893793251";"103";"01";"003001";"1005536";"1004160069";"MN27";"POINT (-73.989379325103 40.720382623632)"
"50162306";"JOHNNY'S";"Brooklyn";"642";"LORIMER STREET";"11211";"7185358554";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71606279075";"-73.94968133045";"301";"34";"050100";"3068372";"3027470008";"BK90";"POINT (-73.949681330448 40.716062790751)"
"50178800";"SPACE CLUB DUMBO";"Brooklyn";"50";"GOLD STREET";"11201";"3474291046";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70351794479";"-73.98267725978";"302";"33";"002100";"3000052";"3000320026";"BK38";"POINT (-73.982677259784 40.703517944793)"
"50066537";"LA VILLA PIZZERIA";"Brooklyn";"1529";"86 STREET";"11228";"7182563100";"Pizza";"05/19/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"19";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.61102260885";"-74.00887082351";"311";"47";"017200";"3165664";"3063410015";"BK27";"POINT (-74.008870823509 40.611022608846)"
"50176275";"LOCA MADRES INC";"Manhattan";"42";"WEST   42 STREET";"10036";"7188971732";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75406823942";"-73.98232117075";"105";"04";"008400";"1085593";"1012570002";"MN17";"POINT (-73.982321170752 40.754068239421)"
"50178217";"KENNEDY FIRED CHICKEN";"Bronx";"778";"EAST TREMONT AVENUE";"10460";"7187955139";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.84407612711";"-73.88844821316";"206";"17";"036502";"2010061";"2029560011";"BX17";"POINT (-73.888448213157 40.844076127106)"
"41615281";"HO WOK";"Staten Island";"692";"ARTHUR KILL ROAD";"10308";"7189486562";"Chinese";"01/19/2023";"Violations were cited in the following area(s).";"04M";"Live roaches in facility's food or non-food area.";"Critical";"16";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.56020873559";"-74.1643071298";"503";"51";"014607";"5073068";"5054940055";"SI54";"POINT (-74.164307129804 40.560208735585)"
"50091096";"BENARES";"Manhattan";"45";"MURRAY STREET";"10007";"2127664900";"Indian";"03/12/2025";"Violations were cited in the following area(s).";"20-06";"Current letter grade or Grade Pending card not posted";"Not Critical";;;;"12/15/2025";"Administrative Miscellaneous / Initial Inspection";"40.71404780671";"-74.00938238445";"101";"01";"002100";"1001435";"1001330007";"MN24";"POINT (-74.009382384449 40.71404780671)"
"41540906";"AI FIORI";"Manhattan";"400";"5 AVENUE";"10018";"2126138660";"Italian";"04/27/2022";"Violations were cited in the following area(s).";"09C";"Food contact surface not properly maintained.";"Not Critical";"12";"A";"04/27/2022";"12/15/2025";"Cycle Inspection / Initial Inspection";"40.75003085918";"-73.9834086089";"105";"04";"008400";"1015937";"1008387501";"MN17";"POINT (-73.983408608902 40.750030859179)"
"50092128";"TACO BELL";"Manhattan";"1614";"2 AVENUE";"10028";"9292193609";"Tex-Mex";"04/12/2022";"Violations were cited in the following area(s).";"02B";"Hot food item not held at or above 140º F.";"Critical";"12";"A";"04/12/2022";"12/15/2025";"Cycle Inspection / Initial Inspection";"40.77635557553";"-73.95283820691";"108";"05";"013800";"1049948";"1015460050";"MN32";"POINT (-73.952838206912 40.77635557553)"
"41639187";"NEW JIN BU RESTAURANT";"Brooklyn";"49";"MOTHER GASTON BOULEVARD";"11233";"7184553725";"Chinese";"08/05/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"27";"B";"08/05/2025";"12/15/2025";"Cycle Inspection / Re-inspection";"40.67998194319";"-73.90844876602";"316";"37";"036900";"3041784";"3015350057";"BK79";"POINT (-73.908448766018 40.679981943193)"
"50179762";"PB STUYTOWN LLC";"Manhattan";"334";"1 AVENUE";"10009";"9172315259";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73469531987";"-73.97996286512";"106";"04";"004400";"1082865";"1009720001";"MN50";"POINT (-73.979962865122 40.734695319872)"
"50175390";"LITTLE POKE SPOT";"Brooklyn";"356";"DEVOE STREET";"11211";"9176839723";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71374761327";"-73.935986522";"301";"34";"048100";"3332345";"3029240019";"BK90";"POINT (-73.935986521997 40.713747613266)"
"50179183";"YANG SAO INC.";"Queens";"37-11";"MAIN STREET";"11354";"7185702177";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7613203278";"-73.83099665042";"407";"20";"087100";"4112473";"4049780004";"QN22";"POINT (-73.830996650422 40.761320327799)"
"50119336";"COMMON GOOD HARLEM";"Manhattan";"2801";"FREDERICK DOUGLASS BOULEVARD";;"9175290966";"Coffee/Tea";"04/22/2022";"Violations were cited in the following area(s).";"02B";"Hot food item not held at or above 140º F.";"Critical";"11";"A";"04/22/2022";"12/15/2025";"Pre-permit (Operational) / Re-inspection";"0";"0";;;;;"1";;
"50170524";"Tasty Picks Express";"Bronx";"2368";"HOFFMAN STREET";"10458";"3475797434";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8553218853";"-73.88904381487";"206";"15";"039100";"2011888";"2030650027";"BX06";"POINT (-73.889043814866 40.855321885296)"
"50151728";"LITTLE BANCHAN SHOP";"Manhattan";"25";"11 AVENUE";"10011";"7188061636";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74308199601";"-74.00865029375";"104";"03";"009900";"1012253";"1006620003";"MN13";"POINT (-74.008650293747 40.743081996014)"
"50130904";"C. BURGER";"Brooklyn";"4917";"8 AVENUE";"11220";"6465158201";"Asian/Asian Fusion";"09/05/2025";"Establishment re-opened by DOHMH.";;;"Not Applicable";"0";"Z";"09/05/2025";"12/15/2025";"Cycle Inspection / Reopening Inspection";"40.64151470633";"-74.00327178347";"312";"38";"010800";"3137522";"3056370001";"BK34";"POINT (-74.00327178347 40.641514706333)"
"50157160";"KERO FITNESS LLC";"Staten Island";"591";"FOREST AVENUE";"10310";"9177568948";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.63010779873";"-74.10891947508";"501";"49";"010500";"5004258";"5001540140";"SI35";"POINT (-74.108919475084 40.630107798728)"
"50173791";"EARTHBAR";"Manhattan";"420";"LEXINGTON AVENUE";"10170";"7144251559";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75225543632";"-73.97546398553";"105";"04";"009200";"1035385";"1012807501";"MN19";"POINT (-73.975463985528 40.752255436318)"
"50178135";"TIGER SUGAR";"Manhattan";"136";"WEST   28 STREET";"10001";"2129330241";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74651297291";"-73.99167767683";"105";"03";"009500";"1015092";"1008030060";"MN17";"POINT (-73.991677676829 40.746512972911)"
"50177987";"PIZZA MIA RICHMOND INC";"Staten Island";"3201";"RICHMOND ROAD";"10306";"9179135671";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.57542614122";"-74.12750165786";"502";"50";"027900";"5104067";"5022420088";"SI24";"POINT (-74.127501657859 40.575426141215)"
"50173455";"FIGO IL GELATO ITALIANO";"Brooklyn";"109";"BEDFORD AVENUE";"11211";"3474355268";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72011912244";"-73.95525192459";"301";"33";"051700";"3251727";"3022910001";"BK73";"POINT (-73.95525192459 40.720119122438)"
"50173512";"BLANK STREET COFFEE";"Manhattan";"80";"UNIVERSITY PLACE";"10003";"7863951171";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73343702209";"-73.99321283343";"102";"02";"006100";"1009287";"1005690028";"MN23";"POINT (-73.993212833434 40.733437022094)"
"50152277";"A1 CHATERAISE & DONUTS BAKERY";"Queens";"31-25";"DOWNING STREET";"11354";"6462040755";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76792307726";"-73.83587881478";"407";"20";"086900";"4100768";"4044060028";"QN22";"POINT (-73.835878814776 40.767923077262)"
"50095376";"BROOKLYN'S BEST";"Brooklyn";"23";"HILLEL PLACE";"11210";"7182521234";"Sandwiches";"06/06/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"19";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.6324809421";"-73.94820259721";"314";"45";"077400";"3336752";"3075570001";"BK42";"POINT (-73.948202597213 40.632480942097)"
"50164702";"GREENBURG CAFE";"Brooklyn";"55";"FRANKLIN STREET";"11222";"9294001189";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72741271172";"-73.95719890838";"301";"33";"056100";"3065027";"3025710024";"BK76";"POINT (-73.95719890838 40.727412711721)"
"41683279";"INTREPID SEA-AIR-SPACE MUSEUM";"Manhattan";"1";"INTREPID SQUARE";;"6463815322";"American";"09/23/2019";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";"A";"09/23/2019";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50013904";"SSAM";"Brooklyn";"170";"SMITH STREET";"11201";"9179091248";"Korean";"12/08/2022";"Establishment re-opened by DOHMH.";"04L";"Evidence of mice or live mice in establishment's food or non-food areas.";"Critical";"10";"C";"12/08/2022";"12/15/2025";"Cycle Inspection / Reopening Inspection";"40.68585629316";"-73.99106149181";"302";"39";"006900";"3006060";"3003900042";"BK38";"POINT (-73.991061491807 40.685856293159)"
"50172115";"Laxmandav Network";"Brooklyn";"862";"REMSEN AVENUE";"11236";"2018159686";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.64686726522";"-73.91337722736";"318";"45";"096000";"3397395";"3079200004";"BK50";"POINT (-73.913377227358 40.646867265219)"
"50102561";"PINK METAL";"Brooklyn";"253";"BUSHWICK AVENUE";"11206";"3474538138";"American";"06/28/2024";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Initial Inspection";"40.70730494197";"-73.9397691116";"301";"34";"049300";"3071271";"3030640027";"BK78";"POINT (-73.939769111603 40.707304941965)"
"50064506";"THE GRAND";"Queens";"37-01";"30 AVENUE";"11103";"7188061504";"New American";"05/17/2022";"Violations were cited in the following area(s).";"06F";"Wiping cloths soiled or not stored in sanitizing solution.";"Critical";"0";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.76458730531";"-73.91646167624";"401";"22";"006502";"4430956";"4006610047";"QN70";"POINT (-73.91646167624 40.764587305306)"
"40397574";"DOMINICK'S BAR & RESTAURANT";"Bronx";"2335";"ARTHUR AVENUE";"10458";"7187332807";"Italian";"01/16/2025";"Violations were cited in the following area(s).";"04M";"Live roaches in facility's food or non-food area.";"Critical";"23";"B";"01/16/2025";"12/15/2025";"Cycle Inspection / Re-inspection";"40.85418802545";"-73.88874929561";"206";"15";"039100";"2092246";"2030650065";"BX06";"POINT (-73.888749295607 40.854188025454)"
"50179609";"COFFEE SHOT, INC.";"Queens";"107-06";"71 ROAD";"11375";"9177678884";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71995250752";"-73.84353717648";"406";"29";"073700";"4314651";"4032570037";"QN17";"POINT (-73.843537176479 40.719952507516)"
"50072223";"LULA BIRD";"Brooklyn";"814";"NOSTRAND AVENUE";"11216";"7186187339";"Latin American";"01/17/2023";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"11";"A";"01/17/2023";"12/15/2025";"Cycle Inspection / Re-inspection";"40.67092805807";"-73.95041125523";"308";"35";"031702";"3032248";"3012540043";"BK61";"POINT (-73.95041125523 40.67092805807)"
"50173910";"CHEFSCAPE NYC";"Manhattan";"180";"MAIDEN LANE";"10005";"7032971068";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.705300506";"-74.00487271499";"101";"01";"000700";"1000874";"1000370023";"MN25";"POINT (-74.004872714991 40.705300506004)"
"50144080";"GABRIELA";"Brooklyn";"90";"WYTHE AVENUE";"11249";"9176977982";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72164905399";"-73.95815503993";"301";"33";"055700";"3329926";"3022950018";"BK73";"POINT (-73.958155039926 40.721649053993)"
"50161314";"ONCE MORE";"Manhattan";"1";"EAST BROADWAY";"10038";"3474176185";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7136227333";"-73.99796553981";"103";"01";"002700";"1003384";"1002790065";"MN27";"POINT (-73.997965539814 40.713622733299)"
"50179380";"Tenpa's coffee";"Manhattan";"1069";"1 AVENUE";"10022";"9176356148";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75918512621";"-73.96228971489";"106";"05";"010800";"1040049";"1013510025";"MN19";"POINT (-73.962289714892 40.759185126206)"
"50176131";"TYR'S HAND";"Manhattan";"380";"5 AVENUE";"10018";"9178689878";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74936669595";"-73.98389239996";"105";"04";"008400";"1015898";"1008370040";"MN17";"POINT (-73.983892399964 40.749366695951)"
"50124253";"TACO VISTA (Governors Island)";"Manhattan";"125";"CARDER ROAD";"10004";"3476139130";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.6914442668";"-74.01297436799";"101";"01";"000500";"1086418";"1000010010";"MN99";"POINT (-74.012974367988 40.691444266795)"
